mean [tax_paid] of consumers,mean [tax_collected] of consumers,mean [asked_someone_to_broker] of consumers,mean [brokered_for_someone] of consumers,mean [brokered_for_new_user] of consumers,mean [pinched] of consumers,mean [selling_price] of dealers,count dealers,count consumers
0.0,1202.39,133.52,61.67,61.67,9.885761316872426,121.5,22,100
1586.2626262626266,1590.2222222222224,141.21212121212122,81.06060606060606,80.86868686868685,12.727767315337935,124.94117647058823,17,99
0.0,1126.0,135.96969696969697,57.737373737373744,57.373737373737384,9.14168071293528,123.15,20,99
0.0,1271.77,127.66,64.98,64.98,10.218602782071097,124.42307692307692,26,100
0.0,1279.2079207920792,126.22772277227725,65.26732673267327,65.26732673267327,10.521798779055377,121.57692307692308,26,101
1460.735294117647,1460.735294117647,139.71568627450978,74.80392156862743,74.80392156862743,10.291397933017327,141.9375,16,102
0.0,1196.53,129.59,61.54,61.54,9.614472361809048,124.375,24,100
0.0,1120.5196078431372,131.7549019607843,57.235294117647065,57.235294117647065,8.712636165577344,128.57142857142858,21,102
0.0,1311.5247524752474,119.80198019801979,67.90099009900989,67.90099009900989,10.615464785344928,123.5,30,101
1518.3663366336636,1518.3663366336636,139.87128712871288,78.68316831683168,78.68316831683168,11.851344225331626,128.11764705882354,17,101
0.0,1302.64,118.66,67.68,67.67,10.505681166970566,123.83870967741936,31,100
1380.4950495049507,1380.4950495049507,142.45544554455446,70.62376237623762,70.62376237623762,9.846612335983957,140.2,15,101
0.0,1246.1683168316831,126.97029702970299,64.02970297029702,64.02970297029702,10.180775525698387,122.3846153846154,26,101
0.0,1199.4466019417475,127.3398058252427,61.28155339805825,61.28155339805825,9.738402722125153,123.16666666666669,24,103
0.0,1269.3877551020407,125.78571428571428,64.63265306122449,64.60204081632654,10.31401426053419,123.07407407407408,27,98
1551.89,1551.89,141.13,79.2,79.2,11.788261840929401,131.64705882352942,17,100
0.0,1250.65,130.64,64.36,64.36,10.226780238500854,122.29166666666669,24,100
0.0,1073.15,136.5,54.98,54.98,8.439133858267713,127.0,19,100
1459.7070707070707,1452.0,143.2626262626263,74.37373737373737,74.77777777777777,10.64516129032258,136.4,15,99
0.0,1198.77,132.03,61.63,61.63,9.722041607898447,123.30434782608695,23,100
0.0,1145.05,133.24,58.8,58.8,9.361241174284652,122.3181818181818,22,100
0.0,1235.0808080808079,128.3838383838384,62.74747474747475,62.75757575757576,9.688428052092943,127.48,25,99
1457.888888888889,1453.989898989899,144.7373737373737,74.68686868686869,74.8888888888889,10.302243025436226,141.13333333333333,15,99
0.0,1269.78,126.85,65.13,65.13,10.407381703470033,121.92307692307692,26,100
1361.9611650485438,1361.9611650485438,140.3398058252427,70.14563106796116,70.14563106796116,9.714416298491754,140.2,15,103
0.0,1238.4761904761906,119.48571428571428,63.93333333333333,63.93333333333333,9.996348611511484,123.89285714285714,28,105
0.0,1162.5196078431372,127.48039215686278,59.784313725490186,60.107843137254896,9.438589508875262,123.16666666666669,24,102
1369.9108910891086,1369.9108910891086,142.72277227722773,70.56435643564356,70.56435643564356,10.64697583748012,128.66666666666666,15,101
0.0,1121.3714285714286,129.59047619047618,57.28571428571429,57.28571428571429,8.979328756674294,124.85714285714286,21,105
0.0,1143.5050505050506,134.15151515151516,58.90909090909091,58.48484848484848,9.278827689569574,123.23809523809523,21,99
0.0,1289.1666666666667,122.80392156862743,66.52941176470588,66.52941176470588,10.38946869070209,124.0,28,102
1113.3823529411766,1118.6176470588234,146.00980392156862,57.96078431372549,57.70588235294117,8.057269966810251,138.83333333333334,12,102
0.0,1188.5742574257424,132.02970297029702,60.6930693069307,60.6930693069307,9.550971830833065,124.4090909090909,22,101
0.0,1101.36,137.66,56.81,56.81,9.031895803183787,121.94117647058823,17,100
0.0,1265.2647058823532,123.09803921568628,64.80392156862743,64.80392156862743,10.185494054509098,124.22222222222223,27,102
1459.32,1459.32,142.78,74.39,74.39,10.01363220494053,145.73333333333332,15,100
0.0,1093.83,137.53,55.33,55.33,8.401152073732717,130.2,15,100
1380.908163265306,1382.9183673469388,145.77551020408163,70.90816326530613,70.79591836734693,11.306879733025287,122.30769230769229,13,98
0.0,1205.8333333333333,134.21875,61.79166666666666,61.94791666666666,9.241965846443453,130.4736842105263,19,96
0.0,1222.65306122449,135.03061224489795,62.663265306122454,62.520408163265316,10.214311288425149,119.7,20,98
1344.0714285714287,1342.9183673469388,145.6734693877551,69.01020408163265,69.07142857142857,8.633995437937786,155.53846153846158,13,98
0.0,1115.66,136.19,57.29,57.29,8.56881720430108,130.2,15,100
0.0,1214.178947368421,135.5157894736842,61.83157894736842,62.56842105263158,10.12554321583776,119.9,20,95
0.0,1203.938775510204,130.83673469387756,61.40816326530612,62.102040816326536,9.459331436339534,127.2105263157895,19,98
1389.8453608247423,1395.319587628866,147.2783505154639,71.8041237113402,71.50515463917526,11.034159212018352,126.45454545454544,11,97
0.0,1112.5049504950496,131.16831683168317,57.099009900990104,57.75247524752475,9.126767728586334,121.89473684210527,19,101
0.0,1248.3465346534656,128.7029702970297,63.32673267326733,62.94059405940594,9.697987753026489,128.72222222222223,18,101
0.0,1149.9238095238095,126.4761904761905,58.35238095238096,58.59047619047619,9.469960784313727,121.42857142857143,21,105
1463.148514851485,1459.4851485148513,140.1881188118812,75.01980198019803,75.17821782178218,12.175905020980409,119.86666666666666,15,101
0.0,1162.6770833333333,137.65625,59.19791666666666,59.19791666666666,9.32628676470588,124.66666666666669,18,96
1182.8484848484848,1185.6868686868684,149.50505050505052,60.97979797979797,60.81818181818182,9.051044799136402,131.0,9,99
0.0,1049.77,141.31,54.06,54.01,8.571883505715839,122.46666666666668,15,100
0.0,1130.7128712871288,131.98019801980195,58.28712871287129,58.04950495049504,8.888516571971635,127.2105263157895,19,101
1373.1122448979593,1372.0816326530612,146.73469387755105,70.3265306122449,70.38775510204081,9.823973503482538,139.66666666666666,12,98
0.0,1138.8144329896907,140.6701030927835,58.28865979381443,58.28865979381443,9.41168952884042,121.0,17,97
0.0,1166.43,131.33,59.61,59.61,9.475467099918763,123.1,20,100
0.0,1199.7070707070707,134.43434343434345,61.535353535353536,61.535353535353536,9.529445795750144,125.89473684210527,19,99
1384.721649484536,1411.381443298969,146.80412371134017,71.89690721649485,70.5360824742268,10.466605112884537,134.84615384615384,13,97
0.0,1103.9072164948454,138.70103092783506,56.876288659793815,56.144329896907216,9.132634676275863,120.875,16,97
1500.4680851063831,1484.4680851063831,143.7234042553191,76.01063829787235,77.01063829787235,11.625790191728894,127.6875,16,94
0.0,1129.2886597938145,140.13402061855672,58.1340206185567,57.639175257731964,9.544964900528807,118.3125,16,97
0.0,1205.17,130.48,61.7,61.05,9.85853458862055,122.15,20,100
0.0,1211.1818181818182,132.44444444444446,62.343434343434346,62.343434343434346,10.015450243762547,120.76190476190477,21,99
1345.8969072164948,1337.639175257732,148.37113402061854,67.96907216494846,68.32989690721651,10.588172891222152,126.33333333333331,12,97
0.0,1040.757281553398,134.40776699029126,53.43689320388349,53.43689320388349,8.167312122923558,127.41176470588236,17,103
0.0,1119.514563106796,132.10679611650485,56.80582524271845,56.80582524271845,9.017947577756367,124.10526315789473,19,103
1276.66,1266.82,145.29,64.78,65.28,9.240729442970824,137.0909090909091,11,100
0.0,1196.7731958762884,129.1237113402062,61.96907216494846,62.48453608247422,9.855259290214507,121.29166666666669,24,97
0.0,1138.1089108910894,131.5148514851485,58.40594059405941,58.524752475247524,8.995037149305613,126.52631578947368,19,101
0.0,1129.7623762376238,132.4257425742574,58.32673267326733,57.99009900990099,8.80199834832246,128.35294117647058,17,101
1391.646464646465,1389.2525252525254,145.91919191919192,71.28282828282828,71.41414141414141,11.62112378538234,119.54545454545456,11,99
0.0,1145.7373737373734,132.85858585858583,58.79797979797979,59.25252525252525,8.974444180710497,127.66666666666669,18,99
1471.24,1471.24,143.05,75.7,75.7,9.961845112145577,147.6875,16,100
0.0,1055.5742574257426,134.65346534653466,54.44554455445545,54.01980198019802,8.364296810029654,126.2,15,101
0.0,1220.2475247524753,127.05940594059406,62.46534653465346,62.78217821782178,9.604268007579547,127.05263157894736,19,101
1472.37,1472.37,142.54,75.54,75.54,10.309811816192562,142.8125,16,100
0.0,1248.73,126.67,64.37,64.6,10.139918749999998,123.07692307692308,26,100
0.0,1261.7346938775509,129.21428571428572,64.3265306122449,63.48979591836735,10.238028999330993,123.24,25,98
0.0,1113.84,132.94,57.26,57.43,9.035519907228448,123.1904761904762,21,100
1491.4646464646466,1497.2323232323233,143.05050505050502,76.86868686868685,76.57575757575758,10.79086359086359,138.75,16,99
0.0,1340.8163265306125,126.12244897959185,69.20408163265307,69.28571428571429,10.899215800174265,122.96428571428572,28,98
0.0,1236.030612244898,129.0204081632653,63.31632653061224,63.04081632653061,9.935937397467024,124.4,25,98
0.0,1241.9896907216494,127.9278350515464,64.0618556701031,65.09278350515464,10.081714629648104,123.19230769230771,26,97
1593.5773195876288,1603.701030927835,143.56701030927834,82.05154639175258,81.56701030927834,12.020686739758904,133.41176470588235,17,97
0.0,1187.1313131313134,131.55555555555554,60.767676767676775,60.56565656565657,9.552629439973993,124.27272727272728,22,99
1537.857142857143,1547.4795918367347,141.55102040816325,79.75510204081633,79.25510204081633,11.538225026852846,134.11764705882354,17,98
0.0,1200.8857142857146,123.7238095238095,62.05714285714286,62.05714285714286,9.507207003245037,126.2,25,105
0.0,1273.3030303030305,127.4949494949495,65.24242424242425,64.81818181818181,10.284522767281388,123.80769230769229,26,99
1296.3235294117646,1296.3235294117646,143.16666666666666,66.61764705882354,66.61764705882354,9.94439967767929,130.35714285714286,14,102
0.0,1242.86,124.93,63.88,63.61,10.216364211191905,121.65384615384615,26,100
0.0,1204.3877551020407,128.03061224489795,61.42857142857143,61.74489795918368,9.679436264695653,124.36,25,98
0.0,1269.8979591836735,127.72448979591834,65.34693877551021,65.27551020408163,10.474956564582632,121.07692307692308,26,98
1479.7070707070707,1490.949494949495,141.75757575757575,76.51515151515152,75.95959595959596,10.644887067912503,140.0625,16,99
0.0,1245.121212121212,127.62626262626264,63.80808080808082,64.66666666666667,9.880872214205546,126.0,25,99
0.0,1242.3061224489795,130.62244897959184,63.68367346938776,63.602040816326536,10.100049776007964,123.0,25,98
0.0,1176.99,132.36,60.05,59.3,9.331091891891894,126.13636363636364,22,100
1434.408163265306,1440.84693877551,145.40816326530614,73.26530612244899,72.91836734693878,9.735452289023716,148.0,14,98
0.0,1188.5686274509806,129.56862745098042,60.66666666666666,60.66666666666666,9.425007947297583,126.04347826086956,23,102
1483.06,1485.66,142.15,76.26,76.14,11.144191279887481,133.3125,16,100
0.0,1255.15625,131.6875,64.58333333333333,64.64583333333333,10.070252326700892,124.64,25,96
0.0,1143.7979797979801,137.17171717171718,58.35353535353536,58.21212121212121,8.469440798207918,135.05,20,99
1508.8265306122448,1498.2755102040815,144.03061224489798,76.55102040816327,77.09183673469387,10.606008802766038,141.26666666666668,15,98
0.0,1234.4468085106382,136.5531914893617,63.09574468085106,63.861702127659576,9.993761561332168,123.52173913043478,23,94
0.0,1295.15306122449,126.73469387755102,65.86734693877551,65.73469387755102,10.571080003948381,122.51851851851852,27,98
0.0,1289.1224489795916,125.87755102040815,66.25510204081633,66.22448979591837,10.402140798682582,123.92857142857143,28,98
1336.6336633663366,1331.3663366336634,142.7128712871287,68.15841584158416,68.45544554455445,9.427986197709302,141.21428571428572,14,101
0.0,1172.7722772277227,125.22772277227725,60.32673267326733,59.38613861386138,9.041610874868406,129.70833333333334,24,101
0.0,1213.6842105263158,134.16842105263157,62.30526315789474,61.41052631578948,9.595990664181937,126.47826086956522,23,95
0.0,1248.970297029703,123.93069306930693,64.10891089108911,64.02970297029702,10.072341105078252,124.0,27,101
1417.5656565656564,1448.3939393939395,143.8181818181818,74.68686868686869,73.15151515151516,10.917542256738235,132.66666666666666,15,99
0.0,1240.639175257732,132.63917525773195,63.41237113402062,62.38144329896907,9.713737631147568,127.69565217391305,23,97
1527.01,1516.82,139.33,78.08,78.62,11.057435677530014,137.1764705882353,17,100
0.0,1133.6161616161614,136.76767676767676,58.20202020202021,58.33333333333334,9.051344782759653,125.1,20,99
0.0,1210.701923076923,124.68269230769229,61.58653846153846,61.58653846153846,9.362062504461203,129.32,25,104
1224.97,1224.97,147.37,63.15,63.15,9.514330097087381,128.75,12,100
0.0,1147.6363636363635,136.1010101010101,59.03030303030303,58.52525252525253,8.292807594012414,138.33333333333334,12,99
0.0,1139.12,134.67,58.38,58.38,9.211902834008095,123.5,18,100
0.0,1116.9,137.16,57.16,57.16,9.330368550368553,119.70588235294115,17,100
1283.5555555555557,1297.6464646464647,146.6969696969697,67.08080808080808,66.34343434343434,11.073786742522195,117.1818181818182,11,99
0.0,1157.76,135.43,59.03,59.03,9.428171945701356,122.77777777777777,18,100
0.0,1169.1089108910894,131.92079207920793,60.22772277227722,60.22772277227722,9.419360893435314,124.11764705882355,17,101
0.0,1140.79,135.24,58.2,58.2,9.216436265709161,123.77777777777777,18,100
1437.81,1437.81,143.49,73.67,73.67,10.453875838926173,137.53846153846158,13,100
0.0,1075.24,136.8,55.17,55.17,8.874761061946906,121.07142857142857,14,100
1327.7352941176468,1327.7352941176468,142.99019607843138,67.97058823529412,67.97058823529412,9.609664372383458,138.16666666666666,12,102
0.0,1107.1764705882354,129.80392156862746,57.058823529411775,57.235294117647065,8.684173975668097,127.05555555555556,18,102
0.0,1104.65,135.78,57.16,57.38,8.383216579100994,131.76923076923077,13,100
1491.6990291262134,1491.6990291262134,138.49514563106797,76.55339805825244,76.55339805825244,11.06328080934151,134.83333333333334,12,103
0.0,1047.514563106796,136.3398058252427,53.53398058252427,53.53398058252427,8.355892377607935,125.33333333333331,15,103
0.0,1122.7722772277227,133.19801980198022,57.8910891089109,57.8910891089109,8.358861405544706,134.26315789473685,19,101
0.0,1184.950495049505,131.06930693069307,61.277227722772274,61.277227722772274,9.559586953593325,123.7894736842105,19,101
1288.89,1288.89,145.71,66.12,66.12,10.142085245901637,127.08333333333331,12,100
0.0,1074.7788461538462,132.83653846153842,54.96153846153846,54.96153846153846,8.721676029962548,123.23076923076924,13,104
0.0,1154.2323232323233,134.1818181818182,59.25252525252525,59.03030303030303,9.708018654897804,118.89473684210527,19,99
0.0,1217.3333333333333,131.92929292929293,62.444444444444436,62.84848484848485,9.342542849833722,130.3,20,99
1408.7,1408.7,144.41,72.52,72.52,10.937111801242242,128.8,15,100
0.0,1060.920792079208,137.85148514851485,54.56435643564357,54.56435643564357,8.767050642115564,120.73333333333332,15,101
1459.3366336633665,1459.3366336633665,142.66336633663366,74.98019801980197,74.98019801980197,11.272356647429449,129.46153846153842,13,101
0.0,1183.78,134.22,60.55,60.55,10.036759302873293,117.94444444444444,18,100
0.0,1172.18,132.41,60.07,59.91,9.725510917030569,120.52631578947368,19,100
1396.5050505050503,1375.4848484848487,143.95959595959596,70.33333333333333,71.50505050505049,9.96172870768971,138.0769230769231,13,99
0.0,1043.7979797979801,141.45454545454547,53.17171717171718,53.373737373737384,8.610008716607704,121.23076923076924,13,99
0.0,1122.980198019802,133.96039603960395,57.88118811881189,57.88118811881189,8.820875846253143,127.23529411764706,17,101
0.0,1118.12,136.6,56.86,57.05,8.421529548088063,132.76923076923077,13,100
1544.764705882353,1544.764705882353,139.42156862745097,79.40196078431373,79.40196078431373,12.169890014829454,126.93333333333334,15,102
0.0,1063.7961165048544,133.6504854368932,54.46601941747573,54.46601941747573,7.887761615211476,134.86666666666667,15,103
0.0,1157.5288461538462,128.05769230769232,59.471153846153854,59.471153846153854,9.486732504575,121.9,20,104
0.0,1126.5980392156862,131.9607843137255,58.15686274509804,58.15686274509804,9.261202450032236,121.64705882352942,17,102
1333.1553398058252,1333.1553398058252,141.06796116504853,68.28155339805825,68.28155339805825,10.610673540239652,125.64285714285714,14,103
0.0,1191.8461538461538,126.6153846153846,60.990384615384606,60.990384615384606,9.441255839596089,126.23809523809523,21,104
1367.4285714285713,1367.4285714285713,137.7619047619048,70.23809523809524,70.23809523809524,10.163848729886466,134.53846153846158,13,105
0.0,1105.0970873786407,131.44660194174756,56.0873786407767,56.0873786407767,8.871192215195512,124.57142857142857,14,103
0.0,1155.4038461538462,125.22115384615385,59.509615384615394,59.509615384615394,9.427551020408163,122.5,18,104
1473.0784313725492,1473.0784313725492,140.28431372549022,75.69607843137257,75.69607843137257,11.35867706118592,129.6875,16,102
0.0,1180.8910891089106,132.07920792079207,60.86138613861386,60.86138613861386,9.840759075907586,120.0,18,101
0.0,1134.8383838383838,134.64646464646464,58.131313131313135,58.262626262626256,8.847077761267952,128.1904761904762,21,99
0.0,1208.34,130.41,61.88,61.88,9.501954098360658,127.08333333333331,24,100
1534.09,1534.09,142.07,78.57,78.57,10.967578194816802,139.875,16,100
0.0,1301.6237623762374,123.85148514851484,66.74257425742574,66.74257425742574,10.766754902964447,120.89285714285714,28,101
0.0,1222.6,131.86,62.66,62.66,10.03203710310382,121.8695652173913,23,100
0.0,1232.0891089108914,127.47524752475249,62.96039603960397,62.96039603960397,9.59869982012224,128.36,25,101
1379.67,1379.67,144.46,71.0,71.0,9.878305489260141,139.66666666666666,15,100
0.0,1205.5656565656564,131.9090909090909,61.78787878787879,61.45454545454545,9.26119241850705,130.17391304347825,23,99
1458.8921568627454,1458.8921568627454,140.30392156862746,74.62745098039215,74.62745098039215,11.353246356908526,128.5,16,102
0.0,1203.87,131.85,61.53,61.53,9.633423062931977,124.95454545454544,22,100
0.0,1163.6336633663366,128.76237623762376,60.46534653465346,60.65346534653465,9.400380038003801,123.75,24,101
1303.4174757281553,1303.4174757281553,142.0097087378641,66.51456310679612,66.51456310679612,9.933502809033298,131.21428571428572,14,103
0.0,1280.6019417475727,119.97087378640775,65.54368932038835,65.54368932038835,10.467152285986367,122.34482758620688,29,103
0.0,1247.09900990099,124.0,64.37623762376238,64.15841584158416,10.235956037075283,121.8148148148148,27,101
0.0,1315.54,122.74,68.07,67.59,10.66810629370629,123.27586206896551,29,100
1448.1764705882354,1436.186274509804,138.66666666666666,73.12745098039215,73.73529411764707,10.025733155391304,143.25,16,102
0.0,1248.1881188118812,125.51485148514851,64.07920792079207,64.07920792079207,10.234276597006913,121.96153846153848,26,101
0.0,1194.148514851485,126.73267326732672,61.53465346534654,61.53465346534654,9.756115317414096,122.4,25,101
0.0,1178.843137254902,126.47058823529413,60.74509803921568,60.75490196078432,9.66581778660956,121.96,25,102
1609.8686868686868,1604.1212121212118,142.03030303030303,82.33333333333333,82.62626262626263,11.490839628375449,139.6,15,99
0.0,1203.74,131.06,61.85,61.85,9.619746835443037,125.08333333333331,24,100
1401.1386138613861,1401.1386138613861,143.03960396039602,71.91089108910893,71.91089108910893,10.712068913313344,130.8,15,101
0.0,1239.2352941176468,127.40196078431372,63.72549019607843,63.72549019607843,9.857105425689207,125.72,25,102
0.0,1233.69,125.79,63.64,64.29,9.748735562310038,126.53846153846152,26,100
1514.7920792079208,1514.7920792079208,141.94059405940598,77.74257425742574,77.74257425742574,11.475697569756978,132.0,16,101
0.0,1223.24,129.49,62.98,62.98,9.980744125326373,122.56,25,100
0.0,1207.3,131.65,61.61,61.33,9.864262877442274,122.3913043478261,23,100
0.0,1179.91,132.95,60.76,60.8,9.140267699894332,129.04545454545453,22,100
1381.7821782178219,1381.7821782178219,143.0,71.02970297029701,71.02970297029701,9.762945206437744,141.53333333333333,15,101
0.0,1195.7184466019414,123.89320388349516,61.32038834951457,61.32038834951457,9.689776714764523,123.4,25,103
0.0,1227.8155339805824,125.19417475728157,62.757281553398066,62.757281553398066,10.041016797355107,122.28,25,103
0.0,1249.920792079208,126.4158415841584,64.31683168316832,64.31683168316832,10.02958986852683,124.57692307692308,26,101
1505.25,1505.25,143.11,77.16,77.16,11.63478260869565,129.375,16,100
0.0,1261.2475247524753,126.05940594059406,63.5841584158416,63.5841584158416,10.34005576527378,121.96153846153848,26,101
1642.0,1642.0,140.97979797979798,83.92929292929294,83.92929292929294,11.34369602763385,144.75,16,99
0.0,1200.67,129.15,61.51,61.5,9.643935742971886,124.5,24,100
0.0,1232.1,127.3,62.74,63.16,9.73838128359153,126.52,25,100
1508.1960784313724,1508.1960784313724,140.30392156862746,77.36274509803921,77.36274509803921,12.451567210991724,121.125,16,102
0.0,1311.5346534653465,120.93069306930693,67.35643564356435,67.35643564356435,10.753323423945448,121.96551724137932,29,101
0.0,1004.4545454545456,144.05050505050502,51.35353535353536,51.47474747474747,8.248837075748003,121.76923076923076,13,99
0.0,970.0520833333335,145.66666666666666,49.90625,49.6875,8.170423366513528,118.72727272727272,11,96
1330.0099009900991,1330.0099009900991,145.61386138613858,67.97029702970298,67.97029702970298,10.69999920346017,124.3,10,101
0.0,1075.7979797979801,139.63636363636363,55.343434343434346,56.0,8.134578297149183,132.25,16,99
0.0,1039.99,139.95,53.23,53.23,7.677382169222032,135.46153846153842,13,100
0.0,1200.6565656565656,134.46464646464648,61.414141414141405,61.404040404040394,9.560740144810943,125.55555555555556,18,99
1207.0714285714287,1206.4183673469388,149.92857142857142,61.438775510204074,61.45918367346939,10.249943647807466,117.7,10,98
0.0,1249.6494845360824,135.15463917525773,63.3298969072165,63.03092783505154,10.31302408335958,121.1,20,97
1457.66,1483.43,141.84,75.86,74.56,12.538745123537064,118.30769230769229,13,100
0.0,1141.76,135.34,58.85,58.85,9.2118691169879,123.94444444444444,18,100
0.0,1093.4444444444443,139.27272727272728,56.101010101010104,56.18181818181818,8.382899430335943,130.4375,16,99
1355.3529411764705,1363.7352941176468,141.2843137254902,70.58823529411767,70.11764705882354,11.557078763708873,118.0,12,102
0.0,1150.5728155339805,128.72815533980582,59.35922330097088,59.53398058252427,8.986195388349515,128.0,17,103
0.0,1128.5445544554455,133.9009900990099,57.95049504950496,58.13861386138614,9.441808249517155,119.52631578947368,19,101
0.0,1160.295918367347,135.92857142857142,59.59183673469388,59.377551020408156,9.021739322078721,129.22222222222223,18,98
1235.7,1257.47,144.79,64.96,63.86,9.956215360253367,126.3,10,100
0.0,1181.5,131.54901960784315,60.68627450980392,60.68627450980392,9.363716938004384,126.1,20,102
0.0,1055.9795918367347,141.46938775510202,54.204081632653065,54.03061224489796,8.387447115462543,125.9,10,98
0.0,1135.33,136.24,58.1,58.12,9.796087456846953,115.86666666666666,15,100
1234.0808080808079,1200.6767676767674,147.24242424242425,61.6969696969697,63.444444444444436,9.882113314212077,121.5,10,99
1423.5612244897961,1415.3877551020407,146.07142857142858,72.31632653061223,72.8061224489796,9.60049833887043,147.42857142857142,14,98
0.0,1180.0408163265304,135.10204081632654,60.40816326530612,60.48979591836735,9.744350258683165,121.1,20,98
0.0,1153.7227722772275,132.14851485148515,58.96039603960397,60.32673267326733,9.240994593451331,124.83333333333331,18,101
0.0,1278.7083333333333,127.6875,65.71875,65.03125,10.389620141342755,123.04347826086956,23,96
1328.8910891089106,1328.8910891089106,145.64356435643563,68.39603960396039,68.39603960396039,10.5725729243671,125.69230769230771,13,101
0.0,1095.1515151515152,138.21212121212122,55.72727272727273,55.72727272727273,8.072369890551709,135.66666666666666,18,99
0.0,1189.0537634408604,139.27956989247312,61.032258064516135,60.612903225806456,9.824935572736159,121.0,18,93
0.0,1214.4897959183672,133.0204081632653,62.704081632653065,62.336734693877546,9.756498172709724,124.25,20,98
1253.060606060606,1242.4949494949494,147.68686868686868,63.74747474747475,64.3030303030303,10.574425102084676,117.5,10,99
0.0,1181.1368421052632,139.6,60.57894736842106,59.8,9.051041716102702,130.47058823529414,17,95
0.0,1102.84,138.85,56.81,56.87,9.141361752516278,120.64285714285714,14,100
1410.36,1400.48,140.74,71.0,71.5,10.17108379888268,137.69230769230768,13,100
0.0,1214.4897959183672,134.2551020408163,62.36734693877551,62.40816326530612,9.997058131325016,121.4,20,98
1228.019801980198,1220.3960396039606,144.88118811881188,62.732673267326724,63.1980198019802,8.297310184276219,147.08333333333334,12,101
0.0,1016.4411764705884,136.56862745098042,52.04901960784314,51.764705882352935,7.7865263960622535,130.53846153846158,13,102
0.0,1171.979797979798,132.95959595959596,60.30303030303031,61.51515151515152,9.554183135704877,122.66666666666669,21,99
0.0,1271.5656565656564,127.84848484848484,64.60606060606061,64.44444444444444,10.413968806313305,121.91666666666669,24,99
1219.485436893204,1219.485436893204,142.61165048543688,62.97087378640778,62.97087378640778,9.727585065863119,125.36363636363636,11,103
0.0,1184.81,129.04,60.41,61.65,9.325590551181099,127.85,20,100
0.0,1187.65306122449,134.6326530612245,60.74489795918368,59.88775510204081,9.10629869381166,130.42105263157896,19,98
0.0,1285.0,129.5257731958763,65.84536082474227,65.83505154639175,10.577613392268367,121.46153846153848,26,97
1578.3737373737374,1560.7575757575758,140.5151515151515,79.75757575757575,80.66666666666667,11.834468683264403,131.88235294117646,17,99
0.0,1219.2857142857142,133.27551020408166,62.755102040816325,62.92857142857143,9.912891986062712,123.0,23,98
0.0,1348.3333333333333,125.58585858585859,68.27272727272727,68.16161616161617,11.121801396403637,121.21428571428572,28,99
1452.6734693877552,1425.2959183673472,142.59183673469386,73.24489795918367,74.68367346938777,10.671377956891689,133.5625,16,98
0.0,1274.0510204081634,127.43877551020408,64.71428571428571,65.37755102040815,10.465048199374532,121.73076923076924,26,98
1428.4795918367347,1407.357142857143,144.55102040816325,72.41836734693878,73.4795918367347,11.466788236207032,122.73333333333332,15,98
0.0,1224.1818181818182,128.8989898989899,62.74747474747475,63.414141414141405,9.787190743378783,125.08,25,99
0.0,1160.7777777777776,133.14141414141417,59.52525252525253,59.82828282828282,9.153086419753086,126.8181818181818,22,99
0.0,1281.5858585858587,125.51515151515152,65.85858585858585,65.6969696969697,10.399359448139936,123.0,27,99
1242.8367346938776,1254.4489795918366,147.80612244897958,64.20408163265307,63.64285714285714,9.276357642032924,135.23076923076923,13,98
0.0,1314.1326530612246,124.3061224489796,67.42857142857143,67.25510204081633,10.803204429158633,121.64285714285714,28,98
0.0,1270.8383838383838,129.2626262626263,64.92929292929293,64.91919191919192,10.295191055074401,123.44,25,99
0.0,1272.62,126.6,65.07,64.35,10.14454461821527,125.42307692307692,26,100
1345.5353535353536,1328.5454545454545,143.86868686868686,68.13131313131315,68.97979797979798,8.695482170937993,152.78571428571428,14,99
1400.3235294117646,1400.3235294117646,141.54901960784315,71.78431372549021,71.78431372549021,11.274746613621295,124.2,15,102
0.0,1207.8118811881188,127.73267326732672,62.04950495049504,61.82178217821782,9.84963817482666,122.625,24,101
0.0,1222.2549019607845,125.75490196078432,61.68627450980392,61.61764705882353,9.557826884272636,127.88,25,102
0.0,1204.378640776699,125.65048543689319,61.7378640776699,61.7378640776699,9.878433733404679,121.92,25,103
1500.843137254902,1504.656862745098,137.61764705882354,77.79411764705883,77.58823529411767,11.853181958603642,126.94117647058823,17,102
0.0,1260.1818181818182,127.51515151515152,64.62626262626263,64.93939393939394,10.288119892391247,122.46153846153848,26,99
0.0,1255.5463917525776,128.38144329896906,64.32989690721651,65.44329896907216,10.200393041237113,123.07692307692308,26,97
0.0,1218.591836734694,129.46938775510205,63.020408163265316,63.86734693877551,9.634660315739195,126.48,25,98
1603.494845360825,1631.4639175257732,142.22680412371133,83.88659793814433,82.43298969072166,11.923854943223624,136.8235294117647,17,97
0.0,1287.8712871287128,127.08910891089107,66.23762376237622,66.29702970297029,10.283984479529028,125.23076923076924,26,101
0.0,1231.65306122449,125.37755102040815,63.663265306122454,65.08163265306122,10.135517419402996,121.51851851851852,27,98
0.0,1173.2142857142858,134.70408163265307,60.78571428571429,61.11224489795919,9.348321001707458,125.5,22,98
1424.43,1424.99,143.53,73.22,73.19,10.967085684966648,129.93333333333334,15,100
0.0,1199.08,131.05,61.66,61.66,9.70070724841661,123.56521739130434,23,100
0.0,1155.030612244898,135.9591836734694,59.173469387755105,60.28571428571429,9.512016806722693,121.42857142857143,21,98
