"BehaviorSpace results (NetLogo 5.3.1)"
"drug_model.nlogo"
"experiment 1.0"
"04/18/2017 15:42:49:975 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tolerance_limit","no_of_dealers","no_of_consumers","consumer_network","franchise_limit","leave_consumer","surplus","suspicion","allow_direct_connection","new_consumer","[step]","mean [tax_paid] of consumers","mean [tax_collected] of consumers","mean [asked_someone_to_broker] of consumers","mean [brokered_for_someone] of consumers","mean [brokered_for_new_user] of consumers","mean [pinched] of consumers","mean [selling_price] of dealers","count dealers","count consumers"
"7165","7","100","500","2","10","50","24","10","1","10","17280","0","360.58752515090544","32.12676056338028","18.319919517102615","18.43661971830986","2.7492528036648105","131.10714285714286","28","497"
"7164","7","100","500","2","10","50","24","10","1","10","17280","0","361.618","31.798","18.606","18.606","2.799221903669725","129.1851851851852","27","500"
"7167","7","100","500","2","10","50","24","10","1","10","17280","0","380.2092555331992","31.57344064386318","19.47082494969819","19.53923541247485","2.989186222989041","127.1875","32","497"
"7168","7","100","500","2","10","50","24","10","1","10","17279","409.61290322580646","411.133064516129","33.284274193548384","20.87701612903226","20.786290322580644","2.740887096774193","150","17","496"
"7169","7","100","500","2","10","50","24","10","1","10","17280","0","370.80808080808083","32.094949494949496","19.048484848484847","19.00808080808081","2.798187442996185","132.51724137931035","29","495"
"7170","7","100","500","2","10","50","24","10","1","10","17280","0","376.91983967935874","31.909819639278556","19.32064128256513","19.34268537074148","2.9575985573732257","127.44117647058823","34","499"
"7171","7","100","500","2","10","50","24","10","1","50","17280","0","372.4248496993988","31.829659318637276","18.993987975951903","18.981963927855713","2.874131547630793","129.55172413793105","29","499"
"7172","7","100","500","2","10","50","24","10","1","50","17279","337.0846774193548","337.258064516129","33.707661290322584","17.163306451612904","17.157258064516128","2.2398543184183146","150.57142857142858","14","496"
"7173","7","100","500","2","10","50","24","10","1","50","17280","0","346.23","32.236","17.704","17.702","2.5948715203426143","133.42857142857142","28","500"
"7174","7","100","500","2","10","50","24","10","1","50","17280","0","360.3532934131737","31.84431137724551","18.367265469061877","18.35928143712575","2.711607690289936","132.89285714285714","28","501"
"7175","7","100","500","2","10","50","24","10","1","50","17280","0","356.43373493975906","32.102409638554214","18.26706827309237","18.281124497991968","2.724942369148905","130.78571428571428","28","498"
"7176","7","100","500","2","10","50","24","10","1","50","17279","377.19681908548705","376.7554671968191","33.1272365805169","19.244532803180913","19.266401590457257","2.5882728532198804","145.5625","16","503"
"7177","7","100","500","2","10","50","24","10","1","50","17280","0","367.18562874251495","31.836327345309382","18.862275449101798","18.836327345309382","2.850709290922838","128.79310344827587","29","501"
"7178","7","100","500","2","10","50","24","10","1","50","17280","0","363.72055888223554","31.72055888223553","18.59880239520958","18.570858283433132","2.822069260341189","128.86666666666667","30","501"
"7180","7","100","500","2","10","50","24","10","1","50","17279","332.84646464646465","331.4767676767677","33.8","16.92929292929293","16.9979797979798","2.362498892433103","140.30769230769232","13","495"
"7179","7","100","500","2","10","50","24","10","1","50","17280","0","357.8862275449102","31.85828343313373","18.347305389221557","18.343313373253494","2.7146235909034653","131.82758620689654","29","501"
"7181","7","100","500","2","10","50","24","10","5","10","17280","0","381.7434869739479","31.763527054108216","19.74549098196393","19.74749498997996","2.9943992058737057","127.3125","32","499"
"7182","7","100","500","2","10","50","24","10","5","10","17280","0","359.264","31.952","18.424","18.424","2.727128497690843","131.46428571428572","28","500"
"7183","7","100","500","2","10","50","24","10","5","10","17279","368.224","368.224","33.348","18.84","18.84","2.3594019649722355","156.06666666666666","15","500"
"7184","7","100","500","2","10","50","24","10","5","10","17280","0","361.7314629258517","31.975951903807616","18.47695390781563","18.50300601202405","2.795606117009068","129.39285714285714","28","499"
"7185","7","100","500","2","10","50","24","10","5","10","17280","0","367.2871485943775","31.933734939759034","18.867469879518072","18.79718875502008","2.81700055142585","130.36666666666667","30","498"
"7187","7","100","500","2","10","50","24","10","5","10","17279","379.56740442655934","380.364185110664","33.49496981891348","19.348088531187123","19.311871227364186","2.5933921712090715","146.66666666666666","15","497"
"7186","7","100","500","2","10","50","24","10","5","10","17280","0","363.63326653306615","31.973947895791582","18.44689378757515","18.43687374749499","2.8268404278436376","128.51612903225808","31","499"
"7188","7","100","500","2","10","50","24","10","5","10","17280","0","367.61723446893785","31.867735470941884","18.895791583166332","18.887775551102205","2.8706504348024002","128.06060606060606","33","499"
"7189","7","100","500","2","10","50","24","10","5","10","17280","0","368.67469879518075","31.704819277108435","19.002008032128515","19.06425702811245","2.829943926873718","130.26923076923077","26","498"
"7190","7","100","500","2","10","50","24","10","5","10","17279","399.01","399.01","33.216","20.572","20.572","2.5094968553459123","159","16","500"
"7191","7","100","500","2","10","50","24","10","5","50","17280","0","355.15338645418325","31.93027888446215","18.05378486055777","18.00996015936255","2.7917728300721847","127.21428571428571","28","502"
"7192","7","100","500","2","10","50","24","10","5","50","17280","0","372.594","31.738","19.098","19.078","2.85872474559444","129.96774193548387","31","500"
"7193","7","100","500","2","10","50","24","10","5","50","17280","0","351.5049900199601","32.05189620758483","17.996007984031937","18.055888223552895","2.662196299853632","132.03571428571428","28","501"
"7194","7","100","500","2","10","50","24","10","5","50","17279","352.2962226640159","352.2962226640159","33.220675944334","18.069582504970178","18.069582504970178","2.3872928931733908","147.57142857142858","14","503"
"7196","7","100","500","2","10","50","24","10","5","50","17280","0","370.0321931589537","31.867203219315897","19.026156941649898","19.078470824949697","2.9025013503311863","127.4","30","497"
"7195","7","100","500","2","10","50","24","10","5","50","17280","0","372.50299401197606","31.74051896207585","19.035928143712574","19.027944111776446","2.9566049389424416","125.94285714285714","35","501"
"7197","7","100","500","2","10","50","24","10","5","50","17280","0","366.0658682634731","31.602794411177644","18.93013972055888","18.956087824351297","2.788514573905625","131","32","501"
"7198","7","100","500","2","10","50","24","10","5","50","17279","342.0140562248996","343.77911646586347","33.393574297188756","17.698795180722893","17.6144578313253","2.1621328079614037","159","12","498"
"7199","7","100","500","2","10","50","24","10","5","50","17280","0","362.54819277108436","31.819277108433734","18.765060240963855","18.666666666666668","2.7160675769468994","133.48275862068965","29","498"
"7200","7","100","500","2","10","50","24","10","5","50","17280","0","343.9761431411531","31.90854870775348","17.636182902584494","17.628230616302186","2.6048804112665955","131.8148148148148","27","503"
"7202","7","100","500","2","20","10","24","5","1","10","17279","259.07","259.07","33.76","13.336","13.336","2.2601526717557245","114.625","8","500"
"7201","7","100","500","2","20","10","24","5","1","10","17280","0","372.0818363273453","31.79241516966068","19.037924151696608","19.04191616766467","3.0277190716605995","124.16666666666667","24","501"
"7203","7","100","500","2","20","10","24","5","1","10","17280","0","352.798","32.056","18.124","18.124","2.9152892561983483","121","23","500"
"7205","7","100","500","2","20","10","24","5","1","10","17279","242.522","242.522","33.694","12.35","12.35","1.9298832891246693","125.66666666666667","9","500"
"7204","7","100","500","2","20","10","24","5","1","10","17280","0","331.74451097804393","32.203592814371255","17.213572854291417","17.213572854291417","2.75126394962149","120.57894736842105","19","501"
"7206","7","100","500","2","20","10","24","5","1","10","17280","0","340.404","32.184","17.332","17.332","2.7348493370831646","124.45","20","500"
"7208","7","100","500","2","20","10","24","5","1","10","17279","273.34730538922156","273.34730538922156","33.550898203592816","14.17564870259481","14.17564870259481","2.0665432022552825","132.27272727272728","11","501"
"7207","7","100","500","2","20","10","24","5","1","10","17280","0","343.4148296593186","32.30861723446894","17.671342685370742","17.731462925851705","2.7601805944015085","124.35","20","499"
"7209","7","100","500","2","20","10","24","5","1","10","17280","0","360.65","32.208","18.388","18.388","2.8832778147901372","125.08333333333333","24","500"
"7210","7","100","500","2","20","10","24","5","1","10","17280","0","372.96606786427145","31.768463073852296","19.07185628742515","19.07185628742515","3.034300213133055","122.91666666666667","24","501"
"7211","7","100","500","2","20","10","24","5","1","50","17279","308.2315369261477","308.2315369261477","33.538922155688624","15.658682634730539","15.658682634730539","2.212717422298262","139.3","10","501"
"7212","7","100","500","2","20","10","24","5","1","50","17280","0","357.4402390438247","32.16334661354582","18.205179282868524","18.205179282868524","2.972476000364446","120.25","20","502"
"7213","7","100","500","2","20","10","24","5","1","50","17280","0","353.5009940357853","31.727634194831015","18.3220675944334","18.3220675944334","2.928354834915471","120.34782608695652","23","503"
"7214","7","100","500","2","20","10","24","5","1","50","17280","0","354.084","32.156","18.136","18.136","2.956566202783299","119.76190476190476","21","500"
"7215","7","100","500","2","20","10","24","5","1","50","17279","217.64071856287424","217.8063872255489","33.77644710578842","11.079840319361278","11.071856287425149","1.7944913468634325","121.375","8","501"
"7216","7","100","500","2","20","10","24","5","1","50","17280","0","333.4083665338645","32.1593625498008","17.01195219123506","17.01195219123506","2.5755379171191417","129.22222222222223","18","502"
"7219","7","100","500","2","20","10","24","5","1","50","17279","316.7365269461078","316.7365269461078","33.44710578842315","16.24550898203593","16.24550898203593","2.526119540060983","125.38461538461539","13","501"
"7217","7","100","500","2","20","10","24","5","1","50","17280","0","349.6926147704591","32.11377245508982","17.956087824351297","17.956087824351297","2.8889363593503945","121.04545454545455","22","501"
"7218","7","100","500","2","20","10","24","5","1","50","17280","0","346.4451097804391","32.20159680638722","18.023952095808383","18.023952095808383","2.789022584861778","124.21739130434783","23","501"
"7220","7","100","500","2","20","10","24","5","1","50","17280","0","328.5159362549801","32.20517928286853","17.01593625498008","17.01593625498008","2.730859893758301","120","20","502"
"7221","7","100","500","2","20","10","24","5","5","10","17279","284.00798403193613","284.00798403193613","33.55289421157685","14.632734530938123","14.632734530938123","2.176306391049319","130.5","10","501"
"7222","7","100","500","2","20","10","24","5","5","10","17280","0","330.022","32.502","16.808","16.808","2.6831056910569115","123","20","500"
"7223","7","100","500","2","20","10","24","5","5","10","17280","0","347.51","32.178","17.738","17.738","2.773972055888222","125.25","20","500"
"7224","7","100","500","2","20","10","24","5","5","10","17280","0","341.868","32.058","17.736","17.736","2.864371579876436","119.26315789473684","19","500"
"7225","7","100","500","2","20","10","24","5","5","10","17279","275.21357285429144","275.21357285429144","33.56487025948104","14.013972055888223","14.013972055888223","2.0965022862861544","131.27272727272728","11","501"
"7227","7","100","500","2","20","10","24","5","5","10","17280","0","362.166","32.158","18.408","18.408","2.942358883786648","123.08695652173913","23","500"
"7226","7","100","500","2","20","10","24","5","5","10","17280","0","338.74451097804393","32.427145708582835","17.32135728542914","17.32135728542914","2.7502937291857434","123.16666666666667","18","501"
"7229","7","100","500","2","20","10","24","5","5","10","17279","228.03","228.03","33.86","11.686","11.686","1.82424","125","6","500"
"7228","7","100","500","2","20","10","24","5","5","10","17280","0","356.398","32.15","18.422","18.422","2.936974129010003","120.79166666666667","24","500"
"7230","7","100","500","2","20","10","24","5","5","10","17280","0","354.656","32.218","17.966","17.966","2.8693851132686077","123.6","25","500"
"7231","7","100","500","2","20","10","24","5","5","50","17280","0","341.8003992015968","32.06786427145708","17.4750499001996","17.4750499001996","2.7517828749281126","124.21052631578948","19","501"
"7232","7","100","500","2","20","10","24","5","5","50","17279","304.9244532803181","304.9244532803181","33.30417495029821","15.77534791252485","15.77534791252485","2.3068562490257905","132.1818181818182","11","503"
"7233","7","100","500","2","20","10","24","5","5","50","17280","0","333.3486055776892","32.147410358565736","17.239043824701195","17.219123505976096","2.659362549800799","125.33333333333333","21","502"
"7236","7","100","500","2","20","10","24","5","5","50","17279","294.1573705179283","294.1573705179283","33.49003984063745","15.109561752988048","15.109561752988048","2.148440928919744","136.91666666666666","12","502"
"7234","7","100","500","2","20","10","24","5","5","50","17280","0","368.4243027888446","31.621513944223107","19.01195219123506","19.01195219123506","3.0209435812979115","121.85185185185185","27","502"
"7235","7","100","500","2","20","10","24","5","5","50","17280","0","347.96007984031934","32.131736526946106","17.872255489021956","17.872255489021956","2.848795975300861","122.14285714285714","21","501"
"7237","7","100","500","2","20","10","24","5","5","50","17280","0","343.6812749003984","32.01593625498008","17.689243027888445","17.689243027888445","2.8165019958830713","121.82352941176471","17","502"
"7238","7","100","500","2","20","10","24","5","5","50","17279","288.2215568862275","283.90419161676647","33.50898203592814","14.650698602794412","14.87624750499002","2.266288902601185","125.27272727272727","11","501"
"7239","7","100","500","2","20","10","24","5","5","50","17280","0","316.3612774451098","32.421157684630735","16.377245508982035","16.377245508982035","2.6336998407405074","120.06666666666666","15","501"
"7240","7","100","500","2","20","10","24","5","5","50","17280","0","342.6217821782178","31.978217821782177","17.574257425742573","17.574257425742573","2.8236291152744784","120.22727272727273","22","505"
"7241","7","100","500","2","20","10","24","10","1","10","17280","0","364.518","32.018","18.754","18.754","2.95910583283223","123.18518518518519","27","500"
"7242","7","100","500","2","20","10","24","10","1","10","17279","282.5671342685371","281.34869739478955","33.61923847695391","14.352705410821644","14.414829659318638","2.184761239476365","128.77777777777777","9","499"
"7243","7","100","500","2","20","10","24","10","1","10","17280","0","357.98802395209583","32.01596806387226","18.235528942115767","18.235528942115767","2.8829567755245784","124.17391304347827","23","501"
"7244","7","100","500","2","20","10","24","10","1","10","17280","0","361.876","32.026","18.42","18.42","3.0436370192307676","118.85714285714286","21","500"
"7245","7","100","500","2","20","10","24","10","1","10","17280","0","359.5110220440882","32.02004008016032","18.37875751503006","18.42685370741483","2.940159022039046","122.26923076923077","26","499"
"7246","7","100","500","2","20","10","24","10","1","10","17279","238.16432865731463","238.7074148296593","33.725450901803605","12.16633266533066","12.138276553106213","1.7843577520489478","133.77777777777777","9","499"
"7247","7","100","500","2","20","10","24","10","1","10","17280","0","347.01402805611224","32.256513026052104","17.789579158316634","17.76753507014028","2.967975368045431","116.7","20","499"
"7250","7","100","500","2","20","10","24","10","1","10","17279","244.454","244.454","33.79","12.398","12.398","2.023998160073598","120.77777777777777","9","500"
"7249","7","100","500","2","20","10","24","10","1","10","17280","0","360.7675350701403","32.0060120240481","18.44488977955912","18.416833667334668","2.9115553256248434","123.8076923076923","26","499"
"7248","7","100","500","2","20","10","24","10","1","10","17280","0","361.214","32.082","18.69","18.69","2.880847852760736","125.38461538461539","26","500"
"7252","7","100","500","2","20","10","24","10","1","50","17279","292.828","291.524","33.602","14.882","14.946","2.242492307692309","130","10","500"
"7251","7","100","500","2","20","10","24","10","1","50","17280","0","368.3253493013972","31.994011976047904","18.882235528942115","18.882235528942115","2.977367404494494","123.6923076923077","26","501"
"7253","7","100","500","2","20","10","24","10","1","50","17280","0","344.3872255489022","32.041916167664674","17.668662674650697","17.682634730538922","2.714492906788751","126.80952380952381","21","501"
"7254","7","100","500","2","20","10","24","10","1","50","17280","0","338.94011976047904","32.18962075848303","17.459081836327346","17.459081836327346","2.7973049773904743","121.16666666666667","18","501"
"7255","7","100","500","2","20","10","24","10","1","50","17279","270.0380761523046","270.0380761523046","33.82565130260521","13.823647294589179","13.823647294589179","2.133002181297826","126.6","10","499"
"7256","7","100","500","2","20","10","24","10","1","50","17280","0","354.6772277227723","31.675247524752475","18.04950495049505","18.04950495049505","2.875761305860317","123.33333333333333","21","505"
"7257","7","100","500","2","20","10","24","10","1","50","17280","0","348.12175648702595","32.035928143712574","17.72055888223553","17.72055888223553","2.6382309722910255","131.15","20","501"
"7258","7","100","500","2","20","10","24","10","1","50","17280","0","357.51485148514854","31.871287128712872","18.223762376237623","18.223762376237623","2.9396779294104878","121.58333333333333","24","505"
"7259","7","100","500","2","20","10","24","10","1","50","17279","263.116","263.71","33.59","13.6","13.568","2.177422018348625","121.11111111111111","9","500"
"7260","7","100","500","2","20","10","24","10","1","50","17280","0","361.4950099800399","31.940119760479043","18.387225548902194","18.387225548902194","2.959720936675547","121.92307692307692","26","501"
"7261","7","100","500","2","20","10","24","10","5","10","17280","0","346.508","32.164","17.752","17.758","2.8794318095957685","120.31818181818181","22","500"
"7263","7","100","500","2","20","10","24","10","5","10","17279","283.2985971943888","283.2244488977956","33.675350701402806","14.663326653306614","14.667334669338677","2.3146128810369633","122.36363636363636","11","499"
"7262","7","100","500","2","20","10","24","10","5","10","17280","0","355.95","32.008","18.422","18.42","3.0341840215439855","117.26315789473684","19","500"
"7264","7","100","500","2","20","10","24","10","5","10","17280","0","348.8617234468938","32.07414829659319","17.74749498997996","17.769539078156313","2.9712096568079827","116.78947368421052","19","499"
"7266","7","100","500","2","20","10","24","10","5","10","17279","291.676","291.676","33.732","15.046","15.046","1.8709172546504174","155.9","10","500"
"7265","7","100","500","2","20","10","24","10","5","10","17280","0","364.07584830339323","31.85828343313373","18.676646706586826","18.676646706586826","2.957962206933457","123.08333333333333","24","501"
"7267","7","100","500","2","20","10","24","10","5","10","17280","0","350.242","32.186","17.932","17.932","2.8343283236994226","123.57142857142857","21","500"
"7268","7","100","500","2","20","10","24","10","5","10","17280","0","365.01","31.926","18.848","18.848","2.9042386980108503","125.68181818181819","22","500"
"7269","7","100","500","2","20","10","24","10","5","10","17279","306.316","306.316","33.568","15.746","15.746","2.374542635658914","129","12","500"
"7270","7","100","500","2","20","10","24","10","5","10","17280","0","345.2304609218437","32.140280561122246","17.795591182364728","17.795591182364728","2.695559021205238","128.4","20","499"
"7271","7","100","500","2","20","10","24","10","5","50","17280","0","343.8187250996016","31.96812749003984","17.633466135458168","17.61354581673307","2.8655198566549003","119.94444444444444","18","502"
"7273","7","100","500","2","20","10","24","10","5","50","17279","265.66533864541833","266.45019920318725","33.44621513944223","13.444223107569721","13.406374501992032","2.216314041431315","120.22222222222223","9","502"
"7272","7","100","500","2","20","10","24","10","5","50","17280","0","337.3605577689243","32.0996015936255","17.272908366533866","17.266932270916335","2.771741671810412","121.71428571428571","21","502"
"7274","7","100","500","2","20","10","24","10","5","50","17280","0","343.1736526946108","32.1497005988024","17.72055888223553","17.72055888223553","2.7487743740194603","124.3","20","501"
"7276","7","100","500","2","20","10","24","10","5","50","17279","321.05566600397617","321.05566600397617","33.32604373757455","16.31610337972167","16.31610337972167","2.48880361243392","129","12","503"
"7275","7","100","500","2","20","10","24","10","5","50","17280","0","363.0956175298805","31.705179282868524","18.5597609561753","18.573705179282868","2.8633150462363846","126.80952380952381","21","502"
"7277","7","100","500","2","20","10","24","10","5","50","17280","0","357.47713717693836","31.791252485089462","18.37773359840954","18.37773359840954","2.9181807116484766","122.5","24","503"
"7278","7","100","500","2","20","10","24","10","5","50","17280","0","350.84031936127747","32.11377245508982","18.031936127744512","18.031936127744512","2.9047254662740745","120.78260869565217","23","501"
"7279","7","100","500","2","20","10","24","10","5","50","17279","292.0761523046092","292.7234468937876","33.69138276553106","14.98997995991984","14.953907815631263","2.3282414431176175","125.72727272727273","11","499"
"7280","7","100","500","2","20","10","24","10","5","50","17280","0","345.7361111111111","31.851190476190474","17.775793650793652","17.775793650793652","2.8703541344335575","120.43478260869566","23","504"
"7281","7","100","500","2","20","50","24","5","1","10","17280","0","358.82696177062377","32.11267605633803","18.492957746478872","18.58752515090543","2.8851935140253295","124.36842105263158","19","497"
"7282","7","100","500","2","20","50","24","5","1","10","17280","0","357.9236947791165","32.00803212851405","18.497991967871485","18.46385542168675","2.9434514373282603","121.6","20","498"
"7283","7","100","500","2","20","50","24","5","1","10","17279","318.134","318.208","33.578","16.464","16.46","2.535521912350599","125.5","12","500"
"7285","7","100","500","2","20","50","24","5","1","10","17280","0","333.359437751004","32.393574297188756","16.97991967871486","16.953815261044177","2.7644441179351547","120.58823529411765","17","498"
"7284","7","100","500","2","20","50","24","5","1","10","17280","0","361.946","32.052","18.36","18.378","2.886122508155129","125.4090909090909","22","500"
"7287","7","100","500","2","20","50","24","5","1","10","17279","283.52226720647775","284.5931174089069","33.963562753036435","14.692307692307692","14.631578947368421","2.05414979757085","138.54545454545453","11","494"
"7286","7","100","500","2","20","50","24","5","1","10","17280","0","354.5542168674699","32.18674698795181","18.194779116465863","18.176706827309236","2.8650845807472294","123.75","20","498"
"7288","7","100","500","2","20","50","24","5","1","10","17280","0","337.52304609218436","32.19639278557114","17.414829659318638","17.4188376753507","2.7494119348083266","122.76190476190476","21","499"
"7290","7","100","500","2","20","50","24","5","1","10","17279","288.32064128256513","288.8416833667335","33.66332665330661","14.80561122244489","14.781563126252506","2.06047893452274","140.1818181818182","11","499"
"7289","7","100","500","2","20","50","24","5","1","10","17280","0","350.88577154308615","32.098196392785574","18.160320641282564","18.158316633266534","2.934528555318524","119.57142857142857","21","499"
"7291","7","100","500","2","20","50","24","5","1","50","17280","0","322.8942115768463","32.293413173652695","16.365269461077844","16.31936127744511","2.7327705147473975","118.11764705882354","17","501"
"7293","7","100","500","2","20","50","24","5","1","50","17279","315.98011928429423","315.98011928429423","33.409542743538765","16.226640159045726","16.226640159045726","2.715454150099404","116.36363636363636","11","503"
"7292","7","100","500","2","20","50","24","5","1","50","17280","0","357.1035856573705","31.862549800796813","18.350597609561753","18.350597609561753","2.8023374692794234","127.18181818181819","22","502"
"7294","7","100","500","2","20","50","24","5","1","50","17280","0","328.886","32.18","17.148","17.13","2.694624407072014","122.05263157894737","19","500"
"7295","7","100","500","2","20","50","24","5","1","50","17280","0","344.406","32.094","17.676","17.596","2.7459968102073353","125.4","20","500"
"7296","7","100","500","2","20","50","24","5","1","50","17279","318.7365269461078","318.7365269461078","33.405189620758485","16.479041916167663","16.479041916167663","2.598395600104141","122.66666666666667","12","501"
"7297","7","100","500","2","20","50","24","5","1","50","17280","0","354.4950099800399","32.02395209580838","18.087824351297407","18.08383233532934","2.843197309355041","124.68181818181819","22","501"
"7299","7","100","500","2","20","50","24","5","1","50","17280","0","349.04618473895584","32.18674698795181","17.720883534136547","17.66867469879518","2.7702078153885368","126","21","498"
"7298","7","100","500","2","20","50","24","5","1","50","17280","0","344.55310621242484","32.362725450901806","17.75551102204409","17.7374749498998","2.860370287402601","120.36363636363636","22","499"
"7300","7","100","500","2","20","50","24","5","1","50","17279","299.21643286573146","299.314629258517","33.591182364729455","15.258517034068136","15.254509018036073","2.3792895807513275","125.8","10","499"
"7301","7","100","500","2","20","50","24","5","5","10","17280","0","341.35341365461846","32.1425702811245","17.419678714859437","17.43975903614458","2.745036912075928","124.3529411764706","17","498"
"7302","7","100","500","2","20","50","24","5","5","10","17280","0","369.6367265469062","31.78243512974052","19.09181636726547","19.09181636726547","3.1092057231380017","118.88461538461539","26","501"
"7303","7","100","500","2","20","50","24","5","5","10","17280","0","351.9255533199195","32.29778672032193","17.816901408450704","17.835010060362173","2.7918698058832367","125.15789473684211","19","497"
"7304","7","100","500","2","20","50","24","5","5","10","17279","321.6706827309237","321.63453815261045","33.67670682730924","16.467871485943775","16.46987951807229","2.477924022747385","129.8","10","498"
"7305","7","100","500","2","20","50","24","5","5","10","17280","0","357.12625250501003","31.995991983967937","18.362725450901802","18.370741482965933","2.8302512806592994","126.18181818181819","22","499"
"7306","7","100","500","2","20","50","24","5","5","10","17280","0","345.3709677419355","32.34274193548387","17.705645161290324","17.620967741935484","2.846464019851115","121.33333333333333","21","496"
"7308","7","100","500","2","20","50","24","5","5","10","17279","256.838","256.838","33.724","13.062","13.062","2.3046281156530357","111.44444444444444","9","500"
"7307","7","100","500","2","20","50","24","5","5","10","17280","0","347.47895791583164","32.28657314629258","17.91382765531062","17.905811623246493","2.7753910376663877","125.2","25","499"
"7309","7","100","500","2","20","50","24","5","5","10","17280","0","356.86345381526104","32.13453815261044","18.35542168674699","18.359437751004016","2.855859583716661","124.95833333333333","24","498"
"7311","7","100","500","2","20","50","24","5","5","50","17279","222.124","222.252","33.776","11.32","11.312","1.8405962732919248","120.75","8","500"
"7310","7","100","500","2","20","50","24","5","5","10","17280","0","370.196","31.884","18.808","18.76","2.9919477774323924","123.73076923076923","26","500"
"7312","7","100","500","2","20","50","24","5","5","50","17280","0","342.49798387096774","32.358870967741936","17.600806451612904","17.592741935483872","2.7893106273246415","122.78947368421052","19","496"
"7314","7","100","500","2","20","50","24","5","5","50","17279","173.17469879518072","171.3734939759036","33.95381526104418","8.75301204819277","8.849397590361447","1.260099220411057","136","6","498"
"7313","7","100","500","2","20","50","24","5","5","50","17280","0","344.29175050301814","32.12676056338028","17.7102615694165","17.770623742454728","2.8025610268055376","122.73913043478261","23","497"
"7315","7","100","500","2","20","50","24","5","5","50","17280","0","323.3380281690141","32.5251509054326","16.599597585513077","16.58350100603622","2.523449751579192","128.13333333333333","15","497"
"7317","7","100","500","2","20","50","24","5","5","50","17279","270.8682634730539","271.3992015968064","33.5688622754491","13.860279441117765","13.832335329341317","2.256019963398225","120.3","10","501"
"7316","7","100","500","2","20","50","24","5","5","50","17280","0","347.690618762475","32.097804391217565","17.716566866267463","17.686626746506985","2.7721454946349424","125.21052631578948","19","501"
"7318","7","100","500","2","20","50","24","5","5","50","17280","0","359.20958083832335","32.02794411177645","18.29940119760479","18.305389221556887","2.9584865957857778","121.41666666666667","24","501"
"7319","7","100","500","2","20","50","24","5","5","50","17280","0","349.992","32.142","17.968","17.968","2.896086057095575","120.85","20","500"
"7320","7","100","500","2","20","50","24","5","5","50","17279","267.40918163672654","268.63273453093814","33.471057884231534","13.802395209580839","13.746506986027944","2.111892567067124","127.2","10","501"
"7321","7","100","500","2","20","50","24","10","1","10","17280","0","348.00602409638554","32.35140562248996","17.829317269076306","17.789156626506024","2.8235489530939284","123.55","20","498"
"7322","7","100","500","2","20","50","24","10","1","10","17280","0","362.2625250501002","32.13827655310621","18.44689378757515","18.4248496993988","2.8730613500421676","126.03846153846153","26","499"
"7324","7","100","500","2","20","50","24","10","1","10","17279","270.79","270.79","33.688","14.002","14.002","2.215554545454544","122.22222222222223","9","500"
"7323","7","100","500","2","20","50","24","10","1","10","17280","0","363.9497991967871","32.062248995983936","18.598393574297187","18.93975903614458","2.9831950753834993","122","23","498"
"7325","7","100","500","2","20","50","24","10","1","10","17280","0","333.11976047904193","32.24750499001996","17.015968063872254","17.031936127744512","2.656171906501989","125.3157894736842","19","501"
"7326","7","100","500","2","20","50","24","10","1","10","17280","0","325.7385229540918","32.35728542914172","16.664670658682635","16.664670658682635","2.5121222849929983","129.66666666666666","15","501"
"7327","7","100","500","2","20","50","24","10","1","10","17279","291.2213279678068","291.2897384305835","33.80885311871227","14.955734406438632","14.951710261569417","2.2286896589945178","130.7","10","497"
"7328","7","100","500","2","20","50","24","10","1","10","17280","0","375.66132264529057","31.637274549098198","19.328657314629258","19.316633266533067","3.09907116959888","121.21739130434783","23","499"
"7329","7","100","500","2","20","50","24","10","1","10","17280","0","329.0040241448692","32.40643863179074","17.014084507042252","17.130784708249497","2.628321621458073","125.17647058823529","17","497"
"7331","7","100","500","2","20","50","24","10","1","50","17279","268.2570281124498","268.90763052208837","33.60441767068273","13.765060240963855","13.73293172690763","1.9889617642166288","135.2","10","498"
"7330","7","100","500","2","20","50","24","10","1","10","17280","0","364.57142857142856","32.116700201207244","18.456740442655935","18.472837022132797","2.8685977463923007","126.77272727272727","22","497"
"7332","7","100","500","2","20","50","24","10","1","50","17280","0","360.4011976047904","32.04590818363273","18.281437125748504","18.291417165668662","2.968527252998577","121.4074074074074","27","501"
"7334","7","100","500","2","20","50","24","10","1","50","17279","360.44","359.192","33.508","18.384","18.45","2.572725068870525","139.6153846153846","13","500"
"7333","7","100","500","2","20","50","24","10","1","50","17280","0","359.71084337349396","31.97991967871486","18.504016064257026","18.451807228915662","2.911676650457098","123.3076923076923","26","498"
"7335","7","100","500","2","20","50","24","10","1","50","17280","0","355.31474103585657","31.932270916334662","18.262948207171316","18.227091633466134","3.01193530279367","117.95238095238095","21","502"
"7336","7","100","500","2","20","50","24","10","1","50","17280","0","339.5389221556886","32.09580838323353","17.34131736526946","17.34131736526946","2.732096825571031","124.27777777777777","18","501"
"7337","7","100","500","2","20","50","24","10","1","50","17279","231.15169660678643","231.15169660678643","33.68063872255489","11.838323353293413","11.838323353293413","1.7555825058743277","131.66666666666666","9","501"
"7338","7","100","500","2","20","50","24","10","1","50","17280","0","351.684","31.97","18.012","17.95","2.8173918495297814","124.82608695652173","23","500"
